sigma,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
0.6000000000000001,1.1493937441341338,-0.2776110790603608,-0.006647797027459254,-0.01114212863497735,-0.005631872535044064,-0.003681733791896404,-0.002560701404362561,-0.0018863090753048826,-0.0014472261190117434,-0.0011457578157248972,-0.0009298939875008147,-0.0007700624988181339,-0.000648432971749612,-0.0005537394606943646,-0.0004785811411865528,-0.00041793418610826076,-0.0003682914077029638,-0.000327144367566917,-0.00029266060932763244,-0.0002634763200396329,-0.0002385595526929671,-0.00021711784708131025,-0.00019853451294097582,-0.00018232384596261918,-0.00016809911059438996,-0.00015554929389075472,-0.00014442198831296065,-0.000134510624083996,-0.00012564483244261062,-0.00011768309217812278,-0.0001105070615214738,-0.00010401716799171001,-9.812914698539939e-05,-9.277130282754198e-05,-8.78823249680261e-05,-8.340953436340705e-05,-7.930746585093466e-05,-7.553671492199986e-05,-7.206299399723321e-05,-6.885635581594133e-05,-6.589055095653154e-05,-6.31424936566584e-05,-6.059181555732024e-05,-5.822049121767343e-05,-5.601252250838259e-05,-5.395367153059664e-05,-5.2031233726131796e-05,-5.023384441418741e-05,-4.855131323364471e-05,-4.6974482004173514e-05,-4.549510226950976e-05,-4.4105729499197566e-05,-4.279963138706612e-05,-4.1570708151779787e-05,-4.041342308235832e-05,-3.932274183568686e-05,-3.8294079268947204e-05,-3.732325274521154e-05,-3.640644103216976e-05,-3.554014804624554e-05,-3.472117079288936e-05,-3.3946570963504236e-05,-3.321364973357748e-05,-3.251992532909782e-05,-3.186311305085709e-05,-3.124110743718848e-05,-3.0651966314476036e-05,-3.009389651547432e-05,-2.956524106383948e-05,-2.9064467668116928e-05,-2.859015835766361e-05,-2.8141000169454325e-05,-2.771577671582186e-05,-2.731336059928626e-05,-2.6932706545392362e-05,-2.6572845173743314e-05,-2.6232877380739366e-05,-2.591196923025528e-05,-2.560934732034381e-05,-2.5324294586766127e-05,-2.5056146483098812e-05,-2.4804287512302132e-05,-2.4568148079621084e-05,-2.434720163156221e-05,-2.414096205409258e-05,-2.3948981318333395e-05,-2.377084733555779e-05,-2.360618203017999e-05,-2.3454639575988222e-05,-2.3315904822369305e-05,-2.3189691874493594e-05,-2.3075742807707093e-05,-2.297382654499821e-05,-2.2883737837117075e-05,-2.2805296378657916e-05,-2.273834603078698e-05,-2.268275417124946e-05,-2.2638411106585954e-05,-2.260522963735035e-05,-2.2583144678273794e-05,-2.2572112984685318e-05
0.6200000000000001,1.1658238206608136,-0.29475587618474824,-0.003927660640953568,-0.011532469898753107,-0.00564967052484817,-0.003719959862128921,-0.002585991920345894,-0.0019056553935976584,-0.0014622902555932568,-0.0011578174871314769,-0.0009397578017421013,-0.0007782777115981728,-0.0006553805682993752,-0.0005596923735433358,-0.00048373971922674024,-0.00042244866824741353,-0.00037227658399816796,-0.0003306894043340776,-0.00029583579267553463,-0.0002663377844953552,-0.00024115266131891934,-0.00021947964990012877,-0.00020069556327418964,-0.00018430956165636455,-0.00016993080752495708,-0.00015724498005194838,-0.00014599698065923854,-0.00013597803254684454,-0.00012701594327877496,-0.00011896767422046768,-0.00011171361281092363,-0.00010515311588738167,-9.920101166663019e-05,-9.37848317610401e-05,-8.884260417668903e-05,-8.43210810307023e-05,-8.017430581119479e-05,-7.636244783563985e-05,-7.285084843417966e-05,-6.960923602274893e-05,-6.661107673539526e-05,-6.383303451104177e-05,-6.125452004282093e-05,-5.885731226532449e-05,-5.662523935109757e-05,-5.454390875178199e-05,-5.26004778624944e-05,-5.078345847118149e-05,-4.9082549413362416e-05,-4.748849289812078e-05,-4.599295072698437e-05,-4.458839735220163e-05,-4.326802718244934e-05,-4.202567402054832e-05,-4.085574085710751e-05,-3.975313850976339e-05,-3.871323187968494e-05,-3.7731792750649476e-05,-3.6804958241670103e-05,-3.592919415817466e-05,-3.510126258376823e-05,-3.431819316905263e-05,-3.357725765581592e-05,-3.287594719993836e-05,-3.2211952178324645e-05,-3.158314415800812e-05,-3.098755977310764e-05,-3.042338628768176e-05,-2.9888948641275287e-05,-2.9382697817250768e-05,-2.8903200366116423e-05,-2.8449128991195046e-05,-2.8019254024072004e-05,-2.7612435757291188e-05,-2.722761750218458e-05,-2.6863819292098198e-05,-2.6520132204010065e-05,-2.6195713193405936e-05,-2.5889780410631696e-05,-2.5601608958621807e-05,-2.5330527031446425e-05,-2.5075912407931018e-05,-2.483718927040896e-05,-2.4613825312491125e-05,-2.4405329108644848e-05,-2.4211247734590518e-05,-2.403116459871562e-05,-2.3864697493971397e-05,-2.371149681510266e-05,-2.3571243967381682e-05,-2.3443649931704083e-05,-2.3328453964522594e-05,-2.3225422463354368e-05,-2.313434793584028e-05,-2.3055048105830116e-05,-2.2987365128017392e-05,-2.293116493060836e-05,-2.2886336621159377e-05,-2.285279204715088e-05,-2.2830465411949384e-05,-2.2819312998184377e-05
0.6400000000000001,1.183361363171246,-0.3125169861746963,-0.0008528404383921496,-0.011976089187578615,-0.005650289557575441,-0.003754909943482256,-0.0026079814017321893,-0.0019227148032319832,-0.0014755934185482359,-0.0011684892799535256,-0.0009484978410022704,-0.0007855640632818149,-0.0006615471438875227,-0.0005649790805653998,-0.0004883230393788104,-0.00042646116258741905,-0.0003758196689452853,-0.00033384194137790405,-0.00029865999901710857,-0.00026888338615485606,-0.00024345986684769897,-0.0002215813162319226,-0.0002026187977749991,-0.00018607692394553193,-0.0001715612227283645,-0.0001587544410082225,-0.00014739909373777925,-0.00013728444617230456,-0.00012823668749494592,-0.00012011143208111922,-0.00011278793902218564,-0.00010616461426948003,-0.00010015548019572486,-9.468738188791392e-05,-8.969775958517748e-05,-8.513285984938592e-05,-8.094628942139226e-05,-7.709783875534985e-05,-7.355251924761804e-05,-7.027977092937044e-05,-6.725280698471947e-05,-6.444806874691748e-05,-6.184477039022061e-05,-5.942451684003541e-05,-5.717098175194837e-05,-5.506963499639782e-05,-5.310751114994244e-05,-5.127301208951882e-05,-4.9555738058820436e-05,-4.794634262947751e-05,-4.6436407743301424e-05,-4.501833575332071e-05,-4.368525584731105e-05,-4.243094271833031e-05,-4.1249745689387494e-05,-4.013652676794923e-05,-3.908660638955709e-05,-3.8095715766824487e-05,-3.715995494546818e-05,-3.6275755805300806e-05,-3.543984934269846e-05,-3.464923668477756e-05,-3.390116337020799e-05,-3.3193096455369305e-05,-3.252270412792844e-05,-3.18878375034496e-05,-3.1286514348150495e-05,-3.0716904503543105e-05,-3.0177316807786692e-05,-2.9666187352758294e-05,-2.9182068906964613e-05,-2.8723621411053056e-05,-2.8289603371405932e-05,-2.7878864119407017e-05,-2.749033680294827e-05,-2.7123032028833247e-05,-2.6776032130361992e-05,-2.6448485952357213e-05,-2.6139604122645973e-05,-2.58486547692954e-05,-2.5574959621744714e-05,-2.5317890471079504e-05,-2.5076865958026178e-05,-2.4851348653173084e-05,-2.4640842401130925e-05,-2.4444889918043816e-05,-2.426307060232116e-05,-2.4094998567812395e-05,-2.3940320843707946e-05,-2.3798715768309987e-05,-2.3669891540017945e-05,-2.3553584905048755e-05,-2.3449560011815402e-05,-2.3357607370289466e-05,-2.3277542949285962e-05,-2.3209207383738143e-05,-2.3152465311027157e-05,-2.3107204770810965e-05,-2.3073336761822727e-05,-2.3050794853981555e-05,-2.3039534908851585e-05
0.66,1.2020408318948168,-0.33092523425643,0.0025920486895929596,-0.012483115686903957,-0.005632281103644086,-0.0037874607338909683,-0.002626925604256295,-0.001937729617450381,-0.001487312166842455,-0.0011779133818767466,-0.0009562273581095521,-0.000792015119158412,-0.0006670113316461532,-0.0005696666311740742,-0.0004923889814873511,-0.0004300221657369786,-0.0003789651261106949,-0.00033664144887834345,-0.0003011685187694705,-0.0002711448815795074,-0.0002455099113092299,-0.00022344899590314883,-0.00020432812105171386,-0.00018764787996038623,-0.00017301058648919328,-0.0001600963929926007,-0.0001486457018489165,-0.00013844604436544905,-0.00012932217597039135,-0.00012112851732700316,-0.000113743327287022,-0.00010706416865642824,-0.00010100434910326637,-9.549010470501515e-05,-9.045835419896038e-05,-8.585489551010793e-05,-8.163294774176906e-05,-7.775196503717331e-05,-7.417666587636635e-05,-7.087623423047966e-05,-6.782365866082657e-05,-6.499518280371604e-05,-6.236984628703458e-05,-5.992909946916068e-05,-5.7656478741393586e-05,-5.553733174546794e-05,-5.355858393633957e-05,-5.170853953110575e-05,-4.9976711165478304e-05,-4.835367364396966e-05,-4.683093793745178e-05,-4.540084232162375e-05,-4.405645801696311e-05,-4.2791507178358194e-05,-4.160029142580566e-05,-4.04776293793856e-05,-3.941880194775587e-05,-3.841950427731077e-05,-3.7475803455604615e-05,-3.65841012019811e-05,-3.574110087453108e-05,-3.494377824084777e-05,-3.418935554249882e-05,-3.347527840821362e-05,-3.2799195296273506e-05,-3.2158939137468936e-05,-3.1552510920923786e-05,-3.097806499593447e-05,-3.0433895882930274e-05,-2.991842643169535e-05,-2.9430197154896054e-05,-2.896785664378739e-05,-2.85301528887015e-05,-2.811592547332145e-05,-2.772409850697494e-05,-2.735367421328194e-05,-2.7003727149374725e-05,-2.6673398946926073e-05,-2.636189354350387e-05,-2.6068472863941632e-05,-2.5792452888248896e-05,-2.5533200081951476e-05,-2.5290128157207435e-05,-2.5062695128186317e-05,-2.485040063251028e-05,-2.4652783509071683e-05,-2.4469419589559213e-05,-2.4299919715538817e-05,-2.414392792284963e-05,-2.4001119821727304e-05,-2.387120113586481e-05,-2.3753906378600742e-05,-2.3648997697951833e-05,-2.3556263827005326e-05,-2.3475519173615375e-05,-2.3406603020838073e-05,-2.33493788579318e-05,-2.330373377476312e-05,-2.326957801510416e-05,-2.324684458532869e-05,-2.3235488972634193e-05
0.68,1.2218980529861834,-0.3500134873337222,0.006423267313731369,-0.013064091066867468,-0.005593831668045749,-0.0038185404013011594,-0.0026430330401723315,-0.0019509266002207405,-0.0014976077656192934,-0.001186218561127747,-0.0009630503035182432,-0.0007977167875396548,-0.000671845336710765,-0.0005738165997679518,-0.0004959907030375513,-0.00043317805708077906,-0.0003817537956977157,-0.00033912418199855517,-0.00030339376886003624,-0.00027315144239064036,-0.00024732919779462434,-0.00022510671123284934,-0.00020584549325605676,-0.00018904259190693966,-0.00017429748404325946,-0.000161288030507701,-0.0001497527668342591,-0.00013947769134994777,-0.00013028629137497546,-0.00012203193138444557,-0.00011459198493299308,-0.00010786326835081053,-0.00010175845637629126,-9.620324562959274e-05,-9.113409280378252e-05,-8.649639825850718e-05,-8.224303752523591e-05,-7.83331666178252e-05,-7.473124431597106e-05,-7.140622753538683e-05,-6.833090563312413e-05,-6.548134689900169e-05,-6.283643613108984e-05,-6.037748656639034e-05,-5.808791281321631e-05,-5.59529540605686e-05,-5.3959438932689304e-05,-5.2095584980090276e-05,-5.0350827086663945e-05,-4.871567014672242e-05,-4.7181562136636916e-05,-4.5740784452862286e-05,-4.438635685779005e-05,-4.311195486500193e-05,-4.1911837743688465e-05,-4.078078559285397e-05,-3.971404422599239e-05,-3.870727676562856e-05,-3.775652103411625e-05,-3.685815196871901e-05,-3.600884838441941e-05,-3.5205563528364115e-05,-3.4445498952598835e-05,-3.3726081256185125e-05,-3.3044941375090135e-05,-3.2399896089499985e-05,-3.1788931487622226e-05,-3.121018815863033e-05,-3.066194790591444e-05,-3.0142621817169343e-05,-2.9650739518965605e-05,-2.918493952117861e-05,-2.874396047300346e-05,-2.8326633299203314e-05,-2.793187408012431e-05,-2.7558677592289846e-05,-2.720611148514275e-05,-2.687331098235176e-05,-2.6559474078238872e-05,-2.6263857186711442e-05,-2.59857711801665e-05,-2.5724577792913893e-05,-2.547968635853568e-05,-2.5250550843200118e-05,-2.503666714700166e-05,-2.4837570664081822e-05,-2.46528340573451e-05,-2.448206526123513e-05,-2.4324905651915376e-05,-2.4181028416058187e-05,-2.40501370785974e-05,-2.3931964169039498e-05,-2.3826270058060914e-05,-2.373284190012222e-05,-2.365149271607981e-05,-2.3582060587946094e-05,-2.3524407984965355e-05,-2.3478421152929494e-05,-2.3444009664966057e-05,-2.3421106026747337e-05,-2.3409665392799947e-05
0.7000000000000001,1.2429704017506114,-0.36981664604798536,0.010658051446939924,-0.013729987137418886,-0.005532748201018858,-0.0038491417380690928,-0.002656461297830871,-0.001962518667998309,-0.0015066263154464056,-0.0011935225146238039,-0.0009690615559886602,-0.0008027475170078414,-0.0006761150996494077,-0.0005774852246495704,-0.0004991767586216707,-0.00043597120271877645,-0.00038422298586164035,-0.00034132326179595507,-0.00030536536495868126,-0.0002749297201861554,-0.0002489418491468571,-0.0002265764103806931,-0.00020719097881236861,-0.00019027948177495789,-0.00017543889676369437,-0.00016234506440919235,-0.00015073487341353312,-0.00014039296906061363,-0.0001311417188781979,-0.00012283355428901427,-0.00011534506646921955,-0.00010857241183084082,-0.00010242770540463024,-9.683616663104542e-05,-9.17338433986457e-05,-8.706578423257362e-05,-8.278456054979141e-05,-7.884906442425417e-05,-7.522352467781408e-05,-7.187669714314256e-05,-6.878119473364885e-05,-6.591293040650273e-05,-6.325065178523308e-05,-6.0775550607129186e-05,-5.847093356045207e-05,-5.632194371731919e-05,-5.431532387722125e-05,-5.243921476817039e-05,-5.068298234810177e-05,-4.903706953236823e-05,-4.749286844517785e-05,-4.6042610049791096e-05,-4.467926847897447e-05,-4.339647788571427e-05,-4.218845998120674e-05,-4.104996070090525e-05,-3.997619473165136e-05,-3.8962796791979866e-05,-3.800577874605039e-05,-3.7101491774324546e-05,-3.6246592920329064e-05,-3.543801545309747e-05,-3.467294257030494e-05,-3.394878398837842e-05,-3.326315509775008e-05,-3.261385834933193e-05,-3.199886661052179e-05,-3.1416308261686466e-05,-3.086445382226389e-05,-3.0341703943452516e-05,-2.9846578591976744e-05,-2.9377707332200963e-05,-2.8933820524015153e-05,-2.8513741408409563e-05,-2.8116378940798394e-05,-2.7740721288872168e-05,-2.738582997190823e-05,-2.7050834526908048e-05,-2.6734927673579256e-05,-2.643736093515981e-05,-2.6157440650883506e-05,-2.589452435629061e-05,-2.5648017498780483e-05,-2.541737045184741e-05,-2.520207579842559e-05,-2.500166587528681e-05,-2.4815710532889882e-05,-2.4643815125351664e-05,-2.448561866834846e-05,-2.434079219729613e-05,-2.4209037285659655e-05,-2.409008470208818e-05,-2.398369323971627e-05,-2.3889648651868527e-05,-2.380776272823111e-05,-2.373787248478554e-05,-2.3679839485432024e-05,-2.363354922672846e-05,-2.359891068656736e-05,-2.357585592620454e-05,-2.3564339804757818e-05
0.7200000000000001,1.2652969783736248,-0.3903716518994436,0.015314707712691064,-0.014492230287253563,-0.005446444296155697,-0.00388033638764826,-0.0026673132516681396,-0.0019727071263868964,-0.0015144990309093934,-0.0011999324123125833,-0.0009743472919635468,-0.0008071786123678023,-0.0006798805587016505,-0.0005807236312775178,-0.0005019912921263329,-0.00043844012281716866,-0.0003864066198311187,-0.000343268805652148,-0.0003071102379704619,-0.0002765039512725456,-0.00025036980267883097,-0.00022787805346617129,-0.00020838282509785217,-0.0001913753035400024,-0.00017645026868622575,-0.0001632817834291178,-0.0001516052862772379,-0.00014120423029432736,-0.00013189999577649608,-0.00012354419115159955,-0.00011601271720478649,-0.00010920114779515716,-0.00010302110369153213,-9.739738281932064e-05,-9.226567184861283e-05,-8.75707083445572e-05,-8.32647948778882e-05,-7.930659014141455e-05,-7.56601195839332e-05,-7.229396116967144e-05,-6.918057171241436e-05,-6.629572672592412e-05,-6.361805243957998e-05,-6.112863305443376e-05,-5.881067972975321e-05,-5.664925044693747e-05,-5.463101201839331e-05,-5.2744037148516246e-05,-5.09776307582418e-05,-4.9322180873019226e-05,-4.776903014941822e-05,-4.6310364878850945e-05,-4.4939118774433964e-05,-4.364888934858792e-05,-4.243386503847544e-05,-4.128876151103695e-05,-4.0208765873713656e-05,-3.918948767666439e-05,-3.822691578169257e-05,-3.731738031674792e-05,-3.645751903110496e-05,-3.564424748843545e-05,-3.48747326190247e-05,-3.414636917618102e-05,-3.3456758771312206e-05,-3.28036911543126e-05,-3.21851274735209e-05,-3.1599185286880816e-05,-3.1044125111263224e-05,-3.051833834581471e-05,-3.0020336393946008e-05,-2.9548740889326146e-05,-2.9102274843119824e-05,-2.8679754684027488e-05,-2.8280083050528518e-05,-2.790224225095069e-05,-2.7545288369320425e-05,-2.7208345900590605e-05,-2.6890602887841618e-05,-2.6591306517632246e-05,-2.630975911000999e-05,-2.6045314477173955e-05,-2.5797374620778992e-05,-2.5565386728584676e-05,-2.5348840442099214e-05,-2.5147265386885592e-05,-2.496022891963346e-05,-2.4787334106133163e-05,-2.462821786901719e-05,-2.44825493359168e-05,-2.4350028349842055e-05,-2.423038411781455e-05,-2.4123374034135335e-05,-2.4028782609453897e-05,-2.3946420541822158e-05,-2.3876123901766193e-05,-2.3817753450248345e-05,-2.3771194019509375e-05,-2.3736354059485727e-05,-2.3713165237358177e-05,-2.3701582150344036e-05
0.7400000000000001,1.288918777382784,-0.41171750863071777,0.020412704852026082,-0.015362731979867594,-0.005331926549574237,-0.0039132899281327654,-0.00267563301541148,-0.001981684361715648,-0.001521342577946914,-0.001205545582580449,-0.0009789854434977588,-0.0008110746296677735,-0.0006831959771857799,-0.0005835781113057479,-0.0005044742770166895,-0.0004406197009149861,-0.0003883354199626338,-0.0003449880904804934,-0.00030865277982781113,-0.00027789608775959833,-0.00025163292874675334,-0.00022902972038863376,-0.000209437560958535,-0.00019234523357475246,-0.00017734558981785165,-0.0001641111312252371,-0.00015237602159208738,-0.00014192266528070417,-0.0001325715736539779,-0.00012417363036075442,-0.00011660412788612759,-0.00010975812657760068,-0.00010354681134705832,-9.78946082803622e-05,-9.273688529570308e-05,-8.801810547570317e-05,-8.369033401824921e-05,-7.971202350651531e-05,-7.604701974094689e-05,-7.266374353432964e-05,-6.95345137563646e-05,-6.663498444183228e-05,-6.394367450891939e-05,-6.144157308362324e-05,-5.9111806854105945e-05,-5.6939358551225655e-05,-5.491082777936998e-05,-5.301422707180269e-05,-5.123880735271856e-05,-4.9574908084083044e-05,-4.8013828152193736e-05,-4.654771431854007e-05,-4.516946452593758e-05,-4.38726438584031e-05,-4.265141130228048e-05,-4.1500455731885625e-05,-4.0414939840974756e-05,-3.9390450898781116e-05,-3.8422957402708056e-05,-3.7508770841439406e-05,-3.664451188089339e-05,-3.5827080407299e-05,-3.5053628946494865e-05,-3.432153900102895e-05,-3.362839998038798e-05,-3.297199038611744e-05,-3.2350260987919454e-05,-3.176131975854493e-05,-3.120341835553909e-05,-3.0674939983476924e-05,-3.0174388460542067e-05,-2.9700378395826944e-05,-2.9251626290779225e-05,-2.8826942539696964e-05,-2.8425224185205196e-05,-2.8045448345082763e-05,-2.768666628823046e-05,-2.7347998042968454e-05,-2.7028627509045806e-05,-2.672779803131601e-05,-2.6444808368660827e-05,-2.6179009034789086e-05,-2.5929798978327382e-05,-2.56966225645523e-05,-2.547896682881353e-05,-2.5276358994595522e-05,-2.508836420883261e-05,-2.4914583510028557e-05,-2.4754651966029223e-05,-2.4608237014235802e-05,-2.447503696424209e-05,-2.43547796394904e-05,-2.42472211946515e-05,-2.4152145039412547e-05,-2.4069360904364963e-05,-2.399870402234946e-05,-2.3940034443002694e-05,-2.389323640967054e-05,-2.3858217904557456e-05,-2.3834910245697856e-05,-2.382326779816003e-05
0.7600000000000001,1.3138788521006677,-0.43389531709431767,0.02597276266746031,-0.01635392468603714,-0.005185780543783769,-0.0039492776639090685,-0.0026814015232732176,-0.0019896369296146434,-0.0015272593958663258,-0.0012104502978918456,-0.0009830462051058683,-0.0008144938197380211,-0.0006861103098937217,-0.0005860904352586021,-0.0005066617855908879,-0.0004425414185240269,-0.0003900371140660485,-0.0003465057357063126,-0.0003100150069638362,-0.00027912594456457995,-0.0002527491637246724,-0.00023004773174996045,-0.00021037010720288373,-0.00019320297205758572,-0.00017813748958270273,-0.00016484479280889406,-0.00015305792721176327,-0.00014255837636026653,-0.00013316588811449658,-0.00012473070887672092,-0.00011712759599266004,-0.00011025115782913546,-0.00010401219549209176,-9.833480749931736e-05,-9.315408086350405e-05,-8.841423669344777e-05,-8.406713086369052e-05,-8.007103415190156e-05,-7.638963385345212e-05,-7.299121209268407e-05,-6.984796597539712e-05,-6.693544228457891e-05,-6.423206517803532e-05,-6.171873981168565e-05,-5.937851825758879e-05,-5.719631676516671e-05,-5.5158675554731705e-05,-5.325355398637135e-05,-5.147015526153039e-05,-4.979877591690896e-05,-4.8230676145967975e-05,-4.675796776234244e-05,-4.5373517082146605e-05,-4.40708605147802e-05,-4.284413100281405e-05,-4.168799372575567e-05,-4.0597589784670115e-05,-3.956848674129133e-05,-3.859663507929725e-05,-3.7678329798885075e-05,-3.6810176452762187e-05,-3.5989061057199875e-05,-3.521212339319566e-05,-3.447673323946608e-05,-3.37804692081647e-05,-3.312109984768868e-05,-3.249656674313571e-05,-3.1904969384998154e-05,-3.134455159029365e-05,-3.081368931120283e-05,-3.031087965258842e-05,-2.983473100620002e-05,-2.9383954111729385e-05,-2.8957354022110954e-05,-2.8553822826821865e-05,-2.8172333048927183e-05,-2.7811931695208023e-05,-2.7471734839765628e-05,-2.7150922714585334e-05,-2.684873526346453e-05,-2.6564468092868013e-05,-2.6297468796159606e-05,-2.6047133619200302e-05,-2.5812904428381125e-05,-2.559426595170895e-05,-2.539074328594267e-05,-2.5201899621624694e-05,-2.5027334202295486e-05,-2.4866680453678316e-05,-2.4719604316495982e-05,-2.4585802742776473e-05,-2.446500233078735e-05,-2.435695813771743e-05,-2.4261452598336634e-05,-2.4178294586713416e-05,-2.4107318593919206e-05,-2.4048384039629678e-05,-2.400137464590261e-05,-2.3966197980821818e-05,-2.394278505309507e-05,-2.3931090022353285e-05
0.7800000000000001,1.3402224753459946,-0.45694832287385273,0.032016939436961156,-0.01747880273692233,-0.005004156000235313,-0.003989701033566077,-0.002684531648994803,-0.0019967490009255556,-0.0015323379436737543,-0.0012147266317801045,-0.000986592558487536,-0.0008174885972611316,-0.0006886675884558947,-0.0005882981819851122,-0.0005085862726278652,-0.0004442336023266618,-0.00039153665283084656,-0.0003478438961104967,-0.0003112167326096416,-0.00028021135436289096,-0.00025373465017349705,-0.00023094677632573365,-0.0002111938930840131,-0.00019396084988082928,-0.00017883733533860895,-0.0001654932856652689,-0.00015366076724481208,-0.00014312045672023918,-0.00013369143230468697,-0.00012522338107547843,-0.00011759059036630469,-0.00011068727133735046,-0.0001044238876231872,-9.872424958274447e-05,-9.352319701274607e-05,-8.876473798594919e-05,-8.440054402173999e-05,-8.038872572658584e-05,-7.669283071139943e-05,-7.328101884658317e-05,-7.012537987633015e-05,-6.720136599613487e-05,-6.44873177749548e-05,-6.196406628355993e-05,-5.961459774984988e-05,-5.742376974740518e-05,-5.5378070076676426e-05,-5.346541115337687e-05,-5.167495404102297e-05,-4.999695736918688e-05,-4.8422647158185397e-05,-4.6944104352356335e-05,-4.555416732905266e-05,-4.4246347164563125e-05,-4.301475379012113e-05,-4.1854031447771236e-05,-4.0759302156816366e-05,-3.972611606207235e-05,-3.875040772590975e-05,-3.782845757417187e-05,-3.6956857800235855e-05,-3.613248215886446e-05,-3.535245916404354e-05,-3.461414822880897e-05,-3.391511841907544e-05,-3.325312948223817e-05,-3.2626114882114546e-05,-3.2032166608276066e-05,-3.1469521544107075e-05,-3.0936549228028654e-05,-3.0431740827669444e-05,-2.995369923590072e-05,-2.9501130096325966e-05,-2.9072833737484053e-05,-2.8667697867730897e-05,-2.8284690945792875e-05,-2.792285620835133e-05,-2.7581306231500758e-05,-2.7259218002836663e-05,-2.695582845731064e-05,-2.6670430412561373e-05,-2.6402368878423933e-05,-2.6151037709577544e-05,-2.591587656163661e-05,-2.5696368121233755e-05,-2.5492035603454496e-05,-2.5302440468066513e-05,-2.5127180370231322e-05,-2.496588728288957e-05,-2.48182258225055e-05,-2.468389173994134e-05,-2.456261054937662e-05,-2.445413633687646e-05,-2.4358250674649806e-05,-2.427476167879513e-05,-2.4203503184065316e-05,-2.414433405279633e-05,-2.4097137545729238e-05,-2.406182086435856e-05,-2.403831474395519e-05,-2.4026573162174813e-05
0.8000000000000002,1.3679972976148222,-0.4809219759959393,0.03856871876063924,-0.018750967682229835,-0.004782750714337019,-0.004036104589851015,-0.002684862791561486,-0.0020032061402276975,-0.0015366528214626875,-0.0012184473681763426,-0.000989680790983927,-0.0008201060186058878,-0.0006909073106554838,-0.0005902350723575354,-0.0005102768625564428,-0.0004457216745083619,-0.0003928564300231219,-0.0003490224571463474,-0.00031227574131289035,-0.00028116832454400825,-0.0002546038788311502,-0.000231740040197173,-0.00021192097430305923,-0.00019462993695845476,-0.0001794553321855748,-0.00016606605207048123,-0.00015419330773510696,-0.00014361707016787093,-0.00013415583140626011,-0.0001256587885016783,-0.00011799981669501556,-0.00011107277865051366,-0.00010478784173665444,-9.90685631990693e-05,-9.384956557762278e-05,-8.907466964223987e-05,-8.46953847598992e-05,-8.066968060397648e-05,-7.696098183660885e-05,-7.353734068825866e-05,-7.037075234836693e-05,-6.74365856859039e-05,-6.471310761470415e-05,-6.218108391020854e-05,-5.982344275579999e-05,-5.762498999008677e-05,-5.5572167185832204e-05,-5.36528453530846e-05,-5.185614838293053e-05,-5.0172301460300956e-05,-4.859250045068215e-05,-4.710879905569747e-05,-4.571401099333412e-05,-4.4401624977388686e-05,-4.3165730624505406e-05,-4.2000953690596395e-05,-4.0902399346142596e-05,-3.986560235540509e-05,-3.888648321992676e-05,-3.796130949325839e-05,-3.7086661568688324e-05,-3.6259402369908605e-05,-3.5476650457372335e-05,-3.4735756086598196e-05,-3.403427988906696e-05,-3.336997383608784e-05,-3.274076421529042e-05,-3.214473638785242e-05,-3.1580121110147714e-05,-3.104528225220516e-05,-3.0538705734496346e-05,-3.005898958993269e-05,-2.960483495778488e-05,-2.917503799079997e-05,-2.8768482524701422e-05,-2.8384133425599075e-05,-2.8021030597380866e-05,-2.767828352404313e-05,-2.7355066324813576e-05,-2.7050613274735025e-05,-2.6764214725935776e-05,-2.6495213404063697e-05,-2.6243001049749984e-05,-2.6007015363890732e-05,-2.578673722830908e-05,-2.5581688194334633e-05,-2.5391428191209226e-05,-2.5215553469963825e-05,-2.505369471870062e-05,-2.4905515383053698e-05,-2.477071015164434e-05,-2.464900358007446e-05,-2.4540148895748337e-05,-2.4443926908065533e-05,-2.4360145062906627e-05,-2.4288636614591062e-05,-2.4229259932707463e-05,-2.418189786985653e-05,-2.4146457303592077e-05,-2.4122868727179576e-05,-2.4111085957472995e-05
