sigma,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1.1800000000000002,0.5627548980522048,-0.5031916301927639,0.3969218360613434,-0.2941615893910437,0.21145916094109696,-0.14976590665675224,0.10530615475783453,-0.07378381376398138,0.051608448880468206,-0.036067494120041,0.025196103054547815,-0.017598032009894782,0.012290019253257442,-0.008582630430233518,0.005993468267931089,-0.004185343501860996,0.0029226823348951175,-0.0020409433788181035,0.0014252128515793042,-0.0009952409249805014,0.0006949868501744097,-0.0004853163053316869,0.00033890123062665114,-0.00023665811083292942,0.0001652607172126212,-0.00011540320474623359,8.05872068971333e-05,-5.627484883554686e-05,3.929728712840814e-05,-2.744168677229597e-05,1.916280302683483e-05,-1.33815760980711e-05,9.344487787493126e-06,-6.525348835463385e-06,4.556716043965955e-06,-3.1820001702218233e-06,2.2220223919081617e-06,-1.5516603538677388e-06,1.0835398700440488e-06,-7.566466766055674e-07,5.283739057934912e-07,-3.689687577508234e-07,2.5765455618352895e-07,-1.7992274122830325e-07,1.2564184111709546e-07,-8.773694826749419e-08,6.126758429239161e-08,-4.2783763957470885e-08,2.987632823309952e-08,-2.0862937388565935e-08,1.4568796844218756e-08,-1.0173535851401369e-08,7.1042813505097755e-09,-4.960990381750984e-09,3.4643089643486245e-09,-2.4191614328892067e-09,1.6893245084677153e-09,-1.1796721194837217e-09,8.237767832714845e-10,-5.752515274787576e-10,4.0170386758470777e-10,-2.8051380921969076e-10,1.9588558516018773e-10,-1.367888539258968e-10,9.552101826716365e-11,-6.670327785434017e-11,4.6579562877658245e-11,-3.2526972401740013e-11,2.2713908595544698e-11,-1.586134846227374e-11,1.1076137512106656e-11,-7.734577074508668e-12,5.401132159665354e-12,-3.771664348955301e-12,2.6337907573181475e-12,-1.8392023020966696e-12,1.2843332746303921e-12,-8.968627096879997e-13,6.262881573790747e-13,-4.373432542531835e-13,3.0540114767808746e-13,-2.1326466132960603e-13,1.4892483580308068e-13,-1.0399569521129864e-13,7.262122911978151e-14,-5.0712127152497795e-14,3.54127831696336e-14,-2.4729098979586322e-14,1.72685759662788e-14,-1.20588184854332e-14,8.42079297960551e-15,-5.880323556659464e-15,4.106288471257976e-15,-2.8674621127081357e-15,2.002377335486531e-15,-1.3982800246603454e-15,9.76432859438589e-16,-6.818527849763289e-16,4.761445867842723e-16,-3.324965044057655e-16,2.321856186346651e-16
1.2000000000000002,0.5598257702280988,-0.5052436929250087,0.40426261616842074,-0.3040263086290229,0.22163092713313842,-0.15906847318569697,0.11328134391504761,-0.08036094025756649,0.056896935918693256,-0.04024499897737428,0.02845278759596819,-0.02011095938419477,0.014213085122847106,-0.01004425568914568,0.00709796897195778,-0.0050158427078488286,0.0035444631323462575,-0.0025046981267598575,0.001769943920084377,-0.0012507289882881488,0.0008838258968200749,-0.0006245541930053179,0.0004413401961138527,-0.0003118723075992195,0.000220384035451372,-0.0001557340013685217,0.00011004916466472095,-7.776605297009752e-05,5.4953247505946484e-05,-3.88326177476415e-05,2.7441002468384225e-05,-1.9391137141315578e-05,1.3702713668145764e-05,-9.682999016113307e-06,6.842474579425231e-06,-4.835222877903363e-06,3.4168019197524015e-06,-2.414477192382354e-06,1.7061861499266836e-06,-1.205673504551423e-06,8.51987105650308e-07,-6.020552209649008e-07,4.254412850701394e-07,-3.0063735142440416e-07,2.1244486664376612e-07,-1.5012379915353138e-07,1.0608472413730124e-07,-7.496458761863514e-08,5.297359674102253e-08,-3.743370090897276e-08,2.6452460281166464e-08,-1.8692585502785874e-08,1.3209083354251763e-08,-9.334176004361043e-09,6.595979398702555e-09,-4.661037482878139e-09,3.2937141103060925e-09,-2.327497403803462e-09,1.6447220321160236e-09,-1.1622399915494324e-09,8.212948884857737e-10,-5.803666185618176e-10,4.101150715328134e-10,-2.898071090221569e-10,2.047916945014308e-10,-1.4471569823899973e-10,1.0226309893956617e-10,-7.226404275403749e-11,5.106526136317701e-11,-3.608517900064324e-11,2.5499529596991992e-11,-1.8019198675896273e-11,1.2733235712698106e-11,-8.997919087934494e-12,6.3583640277919885e-12,-4.493126990231664e-12,3.175060449843232e-12,-2.2436509989758597e-12,1.5854721145400373e-12,-1.1203711393311501e-12,7.917083361698453e-13,-5.594593323200196e-13,3.953409737153685e-13,-2.79367018242558e-13,1.97414222331349e-13,-1.3950242023506819e-13,9.857914501609444e-14,-6.966078305830902e-14,4.922567238237408e-14,-3.478523661539282e-14,2.458092754914053e-14,-1.7370070120745464e-14,1.2274530137092522e-14,-8.673775582889075e-15,6.129308578172879e-15,-4.331265351224396e-15,3.060681201387518e-15,-2.1628251000319774e-15,1.528356632245041e-15,-1.0800105821283781e-15,7.631876179291232e-16
1.2200000000000002,0.5570922045964547,-0.5070224205138484,0.4111541193833891,-0.3135593492453368,0.2316675528184876,-0.16840413285956432,0.12140335207846319,-0.0871493156420325,0.06242447456596342,-0.04466470012705715,0.031939496353989814,-0.022833164899814847,0.01632074634426903,-0.011664903569773573,0.008336918507761042,-0.00595828691614155,0.004258267138102649,-0.003043281764955365,0.002174955049503368,-0.0015543822415834338,0.0011108746825218502,-0.0007939116235861933,0.0005673867300240559,-0.0004054956024067167,0.0002897964778084985,-0.00020710951254415225,0.00014801542789512592,-0.0001057825229268745,7.559983631740226e-05,-5.402910692459301e-05,3.861310466864634e-05,-2.7595715279975565e-05,1.972189255912473e-05,-1.4094689777911377e-05,1.0073083976541156e-05,-7.198953818377054e-06,5.144892686198025e-06,-3.6769121486409222e-06,2.6277871616331435e-06,-1.8780066228622952e-06,1.3421592612238744e-06,-9.592040094845737e-07,6.855165093984858e-07,-4.899196417145295e-07,3.501319837625589e-07,-2.5022962056486344e-07,1.7883217161473748e-07,-1.2780639451176648e-07,9.133968642558905e-08,-6.527794128138723e-08,4.665233464982051e-08,-3.3341130028857164e-08,2.3827981170615246e-08,-1.702919745598839e-08,1.2170295247365004e-08,-8.697772563318894e-09,6.216056884864968e-09,-4.44244350086033e-09,3.174891192902078e-09,-2.2690067042642376e-09,1.6215961780063642e-09,-1.1589098258647593e-09,8.282407190531872e-10,-5.919206769913003e-10,4.230292954569642e-10,-3.023273079839485e-10,2.1606494428261048e-10,-1.5441562477156769e-10,1.103565654889659e-10,-7.886877746041926e-11,5.636532842917353e-11,-4.028273736743297e-11,2.8788955463154987e-11,-2.0574668228221758e-11,1.470414490178953e-11,-1.0508644654413014e-11,7.510236957695038e-12,-5.3673581147348235e-12,3.8359020220117626e-12,-2.7414128157537397e-12,1.9592117273207633e-12,-1.4001942977770072e-12,1.000680040951115e-12,-7.151582790672127e-13,5.111037926091311e-13,-3.6527170902664856e-13,2.610495624267168e-13,-1.8656488405514152e-13,1.3333274968533827e-13,-9.528921923698471e-14,6.810056287163339e-14,-4.8669584036567245e-14,3.478280223259569e-14,-2.485830432088486e-14,1.776554084336082e-14,-1.2696539449473066e-14,9.073864703211074e-15,-6.484839509209485e-15,4.634534989850817e-15,-3.312173653896638e-15,2.3671186726589243e-15
1.2400000000000002,0.5545415523130794,-0.5085572919154326,0.41761380627335465,-0.3227530753109831,0.24154677571211502,-0.17774693364505129,0.12964880902719272,-0.09413078961329012,0.06817873032063354,-0.049319666254132435,0.03565384592336836,-0.025765816903577637,0.018616748651692525,-0.013450029914415804,0.009716761158683659,-0.007019541961017209,0.0050709609329553495,-0.0036632684947595483,0.0026463401712826023,-0.0019117089342462433,0.0013810119712692874,-0.0009976377952801356,0.0007206895557918577,-0.0005206231818003959,0.00037609602565759836,-0.000271690197590736,0.0001962678597100064,-0.000141783077555237,0.00010242349920173857,-7.399030504919736e-05,5.3450285099404166e-05,-3.861226106734499e-05,2.7893334925383294e-05,-2.0150027778476204e-05,1.455629527681655e-05,-1.0515406455177541e-05,7.596285374233171e-06,-5.487524588978788e-06,3.964164671399374e-06,-2.8636958772751332e-06,2.0687218512064503e-06,-1.4944359600525201e-06,1.0795742488988084e-06,-7.798798945149188e-07,5.633819540331701e-07,-4.069847528607285e-07,2.9400407285915437e-07,-2.123873050530432e-07,1.5342769543639478e-07,-1.1083552155362494e-07,8.006711437021322e-08,-5.7840146495553946e-08,4.178347843483318e-08,-3.018420899484367e-08,2.180494556156593e-08,-1.5751800917627936e-08,1.1379034698712009e-08,-8.220166782935079e-09,5.9382138932151994e-09,-4.289740728226841e-09,3.098890650677544e-09,-2.2386255657987435e-09,1.6171736885107705e-09,-1.1682394674512694e-09,8.439312752903109e-10,-6.096524019745436e-10,4.4041032974571993e-10,-3.1815056894474883e-10,2.2983063221588915e-10,-1.6602868157664294e-10,1.1993842091590687e-10,-8.664301056417543e-11,6.259054623444874e-11,-4.521514721634643e-11,3.2663232082014975e-11,-2.359578140791424e-11,1.704549319712402e-11,-1.231359255751325e-11,8.895287447477808e-12,-6.425918220347194e-12,4.64205628186848e-12,-3.3534019240709006e-12,2.4224834387049044e-12,-1.7499918422172e-12,1.2641867427849089e-12,-9.132431832415174e-13,6.597230326113278e-13,-4.765811426185987e-13,3.442802119559486e-13,-2.4870657637263984e-13,1.7966458420478266e-13,-1.2978893959407372e-13,9.375898380592274e-14,-6.773109535999867e-14,4.8928658273015805e-14,-3.5345856842755974e-14,2.5533698246485654e-14,-1.844543616647962e-14,1.3324905467562026e-14,-9.625855638053497e-15,6.953677606960128e-15
1.26,0.5521612977507281,-0.5098752909017253,0.4236601541065421,-0.3316025929000327,0.2512487003987279,-0.18707223460067637,0.13799466099099889,-0.10128679460530386,0.07414648038622855,-0.054201825631468865,0.0395922315331137,-0.028908907675897995,0.021103792187792347,-0.015404224711306008,0.011243275044626293,-0.008206005181025816,0.005989123400077239,-0.004371100109941835,0.0031901868707238296,-0.0023283076418394097,0.0016992763062083033,-0.0012401874139292902,0.0009051289724021448,-0.0006605923232928842,0.00048212153429363864,-0.00035186778868080573,0.00025680441130565844,-0.00018742410267610373,0.00013678812513332045,-9.983236318499095e-05,7.286086203748334e-05,-5.3176194976001375e-05,3.8809693311434495e-05,-2.832455942038272e-05,2.067217227810091e-05,-1.5087214607874069e-05,1.101113330271227e-05,-8.036278382562588e-06,5.865133811890974e-06,-4.280562841840583e-06,3.1240921060849496e-06,-2.280062657153119e-06,1.664062884193296e-06,-1.2144864852114414e-06,8.863712043404678e-07,-6.469021446105526e-07,4.721299413297981e-07,-3.4457557971810393e-07,2.514823139656068e-07,-1.835398616734075e-07,1.339532800215142e-07,-9.776340172060775e-08,7.135086736547137e-08,-5.207415233314195e-08,3.800538719908464e-08,-2.773755100057711e-08,2.0243754694022593e-08,-1.4774541707133241e-08,1.0782934586748057e-08,-7.869731637493054e-09,5.743582653489611e-09,-4.1918509063640075e-09,3.0593472891887123e-09,-2.232809812404517e-09,1.6295762419610582e-09,-1.189317027187458e-09,8.68001726298986e-10,-6.334955101414401e-10,4.623453493353177e-10,-3.374344705367686e-10,2.462705033588442e-10,-1.797361150689252e-10,1.3117718370436654e-10,-9.573731755585354e-11,6.98721661340656e-11,-5.099494872956114e-11,3.721774978238043e-11,-2.716270794210874e-11,1.9824215785812805e-11,-1.4468348750796886e-11,1.0559465142852964e-11,-7.706636467204696e-12,5.624550565219502e-12,-4.1049774691378016e-12,2.99594426732145e-12,-2.186536252726731e-12,1.5958043133968956e-12,-1.164669190131377e-12,8.500129439767412e-13,-6.203667196231959e-13,4.5276353677100675e-13,-3.304413562898771e-13,2.411667042037421e-13,-1.760111986874719e-13,1.284586202132956e-13,-9.375322269354141e-14,6.842411004283096e-14,-4.9938110932542603e-14,3.6446435648923964e-14,-2.6599778139495656e-14,1.9413371553969242e-14
1.28,0.5499392495540179,-0.5110009839435247,0.4293123285220141,-0.34010551502110087,0.2607557682226755,-0.19635680537602584,0.14641832432697907,-0.10859850986107535,0.08031376402798497,-0.05930208835034475,0.043749913009188186,-0.032261300472072,0.02378354175056449,-0.017531191198266308,0.012921527714466759,-0.00952354567364019,0.007018978265945838,-0.005173017225074747,0.003812511180809957,-0.002809808958432258,0.0020708165445716704,-0.0015261808735470648,0.0011247866190546908,-0.0008289610826725716,0.0006109393107516212,-0.0004502585409080493,0.00033183777848475987,-0.00024456239755011195,0.00018024097707890798,-0.00013283648625962577,9.78996690546339e-05,-7.215145061833977e-05,5.317517280714404e-05,-3.9189773412638594e-05,2.8882620562996584e-05,-2.1286312672270422e-05,1.5687880749721667e-05,-1.1561871057328234e-05,8.52102743987978e-06,-6.279944506376556e-06,4.62828024918875e-06,-3.4110139099427726e-06,2.5138961487540793e-06,-1.8527259089415174e-06,1.3654475326522727e-06,-1.0063263839660518e-06,7.416563191548381e-07,-5.465961188202192e-07,4.028379579503466e-07,-2.968890827762605e-07,2.1880541724569017e-07,-1.6125823882901027e-07,1.188463243624109e-07,-8.758900578985086e-08,6.455255538118254e-08,-4.7574833949348e-08,3.5062358289968145e-08,-2.5840741139800568e-08,1.9044466351404345e-08,-1.4035653878794723e-08,1.0344190074446405e-08,-7.623604088580167e-09,5.61854904841611e-09,-4.140835888467141e-09,3.051770431736486e-09,-2.249135927835263e-09,1.657599264110109e-09,-1.2216404025980348e-09,9.003414188055243e-10,-6.635460555273292e-10,4.890293377705662e-10,-3.60411596464488e-10,2.6562111683987226e-10,-1.95761119795747e-10,1.4427473417630123e-10,-1.0632958650502467e-10,7.836424742612114e-11,-5.775396553782459e-11,4.256431529555405e-11,-3.136963704064257e-11,2.3119228424765504e-11,-1.7038728317576243e-11,1.2557437356740821e-11,-9.25475364295856e-12,6.820696178577999e-12,-5.0268108860860395e-12,3.704728523729851e-12,-2.7303620019857355e-12,2.012259903562953e-12,-1.4830230996997078e-12,1.0929788494760033e-12,-8.055186501436011e-13,5.936622616624707e-13,-4.3752541404146337e-13,3.22453523314897e-13,-2.376462517634169e-13,1.751438173061892e-13,-1.290799097943354e-13,9.513109494116855e-14,-7.011102842514363e-14,5.1671394194203283e-14
1.3,0.5478636833630529,-0.5119566252732837,0.43458989215060817,-0.3482617224516072,0.2700527047877846,-0.20557890339459228,0.15489782184712705,-0.11604701351005048,0.08666602646879515,-0.06461046786219278,0.04812110551044214,-0.03582078571924358,0.026656648953206623,-0.01983373786224797,0.014755844040166975,-0.010977455084685684,0.008166334706804394,-0.006074995833236615,0.004519195047305529,-0.0033618175170540975,0.0025008408263930623,-0.0018603614743699403,0.0013839113663493934,-0.0010294826290342231,0.0007658252179112816,-0.0005696921621572034,0.00042379008639583884,-0.00031525452129702703,0.00023451565787923026,-0.00017445457360837423,0.00012977554809723757,-9.653913033054905e-05,7.181478946948833e-05,-5.342252372417934e-05,3.974064479280137e-05,-2.9562789959620473e-05,2.199155435390163e-05,-1.6359364711757546e-05,1.2169617910989165e-05,-9.052894333235068e-06,6.734385286916934e-06,-5.009662492764463e-06,3.726653172045471e-06,-2.772231439688911e-06,2.062243734628981e-06,-1.534088806629198e-06,1.1411980199552512e-06,-8.489292895702474e-07,6.315126087568784e-07,-4.697778483067421e-07,3.494644821013592e-07,-2.5996420369873585e-07,1.933855675356312e-07,-1.4385818200730882e-07,1.0701510352697245e-07,-7.960779305765717e-08,5.921968494768065e-08,-4.4053112774556964e-08,3.277080495856021e-08,-2.437797444933896e-08,1.8134606061832032e-08,-1.3490207633996177e-08,1.0035271865726088e-08,-7.465169117578736e-09,5.553287514251047e-09,-4.1310520539069626e-09,3.0730609622308688e-09,-2.2860287293295785e-09,1.7005609115956158e-09,-1.2650354638784475e-09,9.410511049372578e-10,-7.000413880797935e-10,5.207559318017651e-10,-3.87386724734359e-10,2.8817429689411524e-10,-2.14370860145927e-10,1.5946899558703446e-10,-1.1862787944325407e-10,8.824645649393766e-11,-6.564592674407198e-11,4.8833549462511404e-11,-3.6326938644717755e-11,2.7023357626505536e-11,-2.0102488254021885e-11,1.4954101543870432e-11,-1.112425238898706e-11,8.275254173635626e-12,-6.155904167193133e-12,4.5793344011592045e-12,-3.4065350902305916e-12,2.5340978195509734e-12,-1.8850977867421095e-12,1.4023111650084852e-12,-1.043169546607974e-12,7.760065883549445e-13,-5.772659172503487e-13,4.2942411085105973e-13,-3.194456167767303e-13,2.376333780504914e-13,-1.7677382126409268e-13,1.315008192059191e-13
1.32,0.5459234432912774,-0.5127622817773394,0.43951254980536836,-0.35607312457651563,0.27912644797218694,-0.21471833002070423,0.16341190230627284,-0.12361342260472921,0.09318825559602938,-0.07011620039124773,0.05269907309388002,-0.0395841442824263,0.029722784436951595,-0.022313781973824165,0.01674978568580858,-0.012572408845768804,0.009436536484894297,-0.007082690065639167,0.005315927586094682,-0.003989855556739482,0.002994565167475579,-0.00224755074811779,0.0016868822236211609,-0.001266075907916462,0.0009502427712975105,-0.0007131966885133959,0.0005352836926737802,-0.0004017525854871404,0.00030153194730247465,-0.00022631220484648894,0.00016985667337494084,-0.00012748446035575723,9.568236119979976e-05,-7.181357006784479e-05,5.389905490799771e-05,-4.045347021980776e-05,3.0362002729523837e-05,-2.2787938946933087e-05,1.7103290781435757e-05,-1.2836727192253568e-05,9.634494736020183e-06,-7.231086820363305e-06,5.427229765100215e-06,-4.0733604304199035e-06,3.0572254933348374e-06,-2.294574191686178e-06,1.722172843522579e-06,-1.2925619549417223e-06,9.701212126564625e-07,-7.281160981473288e-07,5.46481249419876e-07,-4.10156782314489e-07,3.078396308329957e-07,-2.310463764042589e-07,1.7340986248290443e-07,-1.3015127471086073e-07,9.768391524174009e-08,-7.33158189818268e-08,5.502655477796773e-08,-4.129970547670265e-08,3.099713727935069e-08,-2.3264633692289156e-08,1.7461069903282737e-08,-1.3105255221292389e-08,9.836036128743847e-09,-7.382351971960582e-09,5.540760518218038e-09,-4.15856995668153e-09,3.1211787673826383e-09,-2.342573769213203e-09,1.7581985119063128e-09,-1.31960070922669e-09,9.904149161766363e-10,-7.433473620668292e-10,5.579129430166659e-10,-4.1873674121888496e-10,3.142792448917484e-10,-2.3587957312324086e-10,1.7703737654062108e-10,-1.328738740594975e-10,9.972733867036397e-11,-7.484949278907966e-11,5.6177640409122744e-11,-4.216364285633651e-11,3.164555801863135e-11,-2.3751300278364328e-11,1.7826333306586117e-11,-1.3379400514209856e-11,1.0041793510811512e-11,-7.536781398141064e-12,5.65666619037807e-12,-4.245561957954421e-12,3.186469862671025e-12,-2.39157743692494e-12,1.7949777915093968e-12,-1.3472050799052009e-12,1.0111331381967597e-12,-7.588972446804955e-13,5.695837731228416e-13,-4.2749618196523886e-13,3.208535674969854e-13
1.34,0.544108008831293,-0.5134359712994717,0.44409992913845253,-0.36354342383806043,0.28796605935167213,-0.2237564670781465,0.1719401436040149,-0.131279021180493,0.09986511098610126,-0.07580786109984188,0.05747622348288476,-0.04354721593876475,0.03298067836109679,-0.02497236323265999,0.01890614124171603,-0.014312437514555854,0.010834419792998783,-0.008201381754281983,0.006208151026508508,-0.00469930908920165,0.003557162769488986,-0.0026926029274331885,0.0020381691751200862,-0.0015427933792820305,0.0011678177909751357,-0.0008839796834751333,0.0006691283168095041,-0.0005064965527037048,0.000383392449044994,-0.00029020881716096023,0.0002196734867394104,-0.0001662817855096681,0.00012586695118491174,-9.527495329342109e-05,7.211834895768656e-05,-5.45899637934757e-05,4.132185758800578e-05,-3.1278568353189254e-05,2.3676303417407242e-05,-1.7921771134710872e-05,1.3565879559863595e-05,-1.0268688671578405e-05,7.772880966999569e-06,-5.883680035368356e-06,4.453649927911333e-06,-3.371189045133106e-06,2.551820588047048e-06,-1.9315998677003255e-06,1.4621239699897745e-06,-1.1067543228623634e-06,8.377573696317837e-07,-6.341402024589539e-07,4.800122457310015e-07,-3.6334513276127155e-07,2.7503399481038684e-07,-2.0818690407794414e-07,1.5758701777734522e-07,-1.1928544824634882e-07,9.029308609314827e-08,-6.834732581452341e-08,5.173548881890627e-08,-3.916116353395674e-08,2.9643031589040737e-08,-2.243828432285818e-08,1.69846529306929e-08,-1.2856528200875775e-08,9.731745361791762e-09,-7.366441881277441e-09,5.5760260850318225e-09,-4.220771357740425e-09,3.1949116777168518e-09,-2.418387484953944e-09,1.8305977182947943e-09,-1.3856704217479547e-09,1.048882831284044e-09,-7.939515605555332e-10,6.009814077487377e-10,-4.549127055143457e-10,3.4434604293932333e-10,-2.6065263917811386e-10,1.9730094102602354e-10,-1.4934689114409342e-10,1.1304808673702054e-10,-8.55717170742483e-11,6.477348687969655e-11,-4.9030272454551863e-11,3.7113450777051157e-11,-2.809301600062236e-11,2.1265000464447002e-11,-1.60965360480666e-11,1.2184268379391563e-11,-9.222878481291172e-12,6.981255240941386e-12,-5.284459167280324e-12,4.0000698623486294e-12,-3.0278517436070107e-12,2.291931515386363e-12,-1.7348769081287685e-12,1.3132145817415741e-12,-9.940374038171802e-13,7.524363298473096e-13
1.36,0.5424075333334816,-0.5139938088700812,0.44837139508233,-0.3706778868900088,0.29656262187534854,-0.23267629515409236,0.18046304029695762,-0.13902537648198257,0.1066810449330937,-0.08167347615639277,0.06244420270180203,-0.04770497143311675,0.03642816751877543,-0.0278096660963874,0.021226925995082198,-0.016200907671146503,0.01236427974108382,-0.009435937148663642,0.007201012009308513,-0.005495377538472172,0.004193715016234586,-0.0032003595304665724,0.0024422928451137277,-0.0018637866092095531,0.0014223102370280868,-0.0010854062279789455,0.0008283048043579597,-0.0006321032045446012,0.00048237608573395706,-0.00036811500970851396,0.00028091910174239324,-0.00021437740488445802,0.00016359753045712085,-0.0001248459549320136,9.527351892677848e-05,-7.270594707841018e-05,5.548398751863017e-05,-4.234141762509908e-05,3.231194667216985e-05,-2.465817055942423e-05,1.8817355123562758e-05,-1.4360061828914032e-05,1.0958573846732018e-05,-8.36280109251321e-06,6.381892670533903e-06,-4.870204804266521e-06,3.716592562720752e-06,-2.8362380705493613e-06,2.164414381470916e-06,-1.6517265117333231e-06,1.2604797366515301e-06,-9.619081338358549e-07,7.340596052717059e-07,-5.601818771849014e-07,4.2749081038212033e-07,-3.262304626481776e-07,2.489557954813359e-07,-1.899852870900811e-07,1.4498320571696132e-07,-1.1064083046599263e-07,8.443318179970716e-08,-6.443337562450396e-08,4.917095158414166e-08,-3.752375932901633e-08,2.8635453836448738e-08,-2.1852533730150633e-08,1.6676293421253305e-08,-1.2726156413067723e-08,9.71169389736569e-09,-7.411271344997893e-09,5.655753108537089e-09,-4.316066938544422e-09,3.2937141103060925e-09,-2.513527430158006e-09,1.91814466300767e-09,-1.4637910468291697e-09,1.117060808863852e-09,-8.524610485919951e-10,6.505374045891627e-10,-4.964436973027691e-10,3.7885038254992944e-10,-2.891115611660074e-10,2.206293002458031e-10,-1.683685285037857e-10,1.284868390506045e-10,-9.805198130507395e-11,7.482627099312476e-11,-5.7102067252636236e-11,4.3576220507155525e-11,-3.32542600478371e-11,2.5377276837204896e-11,-1.9366125685723247e-11,1.4778844337048135e-11,-1.1278158754268335e-11,8.606685474561591e-12,-6.56800781687838e-12,5.012234594848228e-12,-3.824979557611672e-12,2.9189512859563482e-12,-2.2275352015492427e-12,1.6998958146419812e-12
1.3800000000000001,0.5408128596006342,-0.5144501562772675,0.45234589595020747,-0.37748312503417436,0.3049091265495189,-0.24146239518185553,0.18896207606178358,-0.1468344435577062,0.11362041530241593,-0.08770063007494729,0.0675939884972973,-0.052051586717962645,0.04006224757649281,-0.03082504940791203,0.02371339024527725,-0.01824051167572922,0.014029845217179718,-0.010790770915335158,0.008299318694026883,-0.006383027542808886,0.004909164984485531,-0.0037756049401771637,0.0029037838493803014,-0.002233270495339305,0.0017175838942137317,-0.0013209742320760582,0.0010159459158197636,-0.0007813520325323542,0.0006009285714054624,-0.00046216699782186015,0.0003554471119496041,-0.0002733701171899757,0.00021024568043293855,-0.00016169743139184594,0.00012435955466385268,-9.56434413185134e-05,7.355822297732817e-05,-5.65727465199858e-05,4.3509420392767025e-05,-3.346257303530123e-05,2.5735663306846268e-05,-1.979298976982926e-05,1.5222550875350584e-05,-1.170748117576673e-05,9.004083257774007e-06,-6.924932365425383e-06,5.325882368299411e-06,-4.0960722074961344e-06,3.150239973160728e-06,-2.42281175373794e-06,1.863355440872844e-06,-1.4330843053206045e-06,1.1021679391417777e-06,-8.476641336184232e-07,6.519283113809993e-07,-5.013902397472026e-07,3.856132156328879e-07,-2.9657049595880425e-07,2.2808880896080026e-07,-1.7542036541754504e-07,1.3491369762254923e-07,-1.0376050558818487e-07,7.980095949958051e-08,-6.13739601687024e-08,4.7201976146781546e-08,-3.630247332968267e-08,2.7919796530429368e-08,-2.1472780414198558e-08,1.651445769720658e-08,-1.2701071206059919e-08,9.76824142452411e-09,-7.512637239783588e-09,5.777879133380737e-09,-4.443697494558958e-09,3.4175944091782163e-09,-2.6284308416465355e-09,2.021494613510895e-09,-1.5547072449864034e-09,1.19570668230236e-09,-9.196036583176918e-10,7.072561363987061e-10,-5.439422059158674e-10,4.183394220984523e-10,-3.2173982856688977e-10,2.474462405837764e-10,-1.9030793374813627e-10,1.4636354774290087e-10,-1.1256644789302282e-10,8.657350403606365e-11,-6.658264288667217e-11,5.1207911509823917e-11,-3.9383390137594596e-11,3.0289292669794274e-11,-2.329513145595564e-11,1.7916006011306492e-11,-1.377898519285267e-11,1.0597252134489987e-11,-8.150219426914318e-12,6.268235941151237e-12,-4.820825030083334e-12,3.7076386704118874e-12
1.4000000000000001,0.5393155175045765,-0.5148177712445494,0.45604183875444054,-0.3839668860116236,0.3130003507619085,-0.25010093484511736,0.197419781796171,-0.1546886584701316,0.12066759013046409,-0.09387656787018558,0.0729159816893111,-0.05658051819800943,0.043879129097866905,-0.03401708201272136,0.026366035054867176,-0.02043326549314913,0.015834261695762197,-0.012269817358382788,0.009507503934151692,-0.007366951427999948,0.0057082741488636325,-0.004423023748839487,0.003427142624166883,-0.0026554868806167365,0.0020575745817508154,-0.0015942876383744265,0.0012353145904391686,-0.0009571683792386707,0.0007416500711801361,-0.0005746583204389445,0.00044526681557369434,-0.0003450094131902938,0.00026732621532998206,-0.00020713436139402385,0.00016049545789280467,-0.0001243578888142116,9.635714723631652e-05,-7.466112440805625e-05,5.785023376176582e-05,-4.482452642914969e-05,3.473172082829236e-05,-2.6911437276133146e-05,2.085198887070802e-05,-1.6156901445596326e-05,1.2518971975716651e-05,-9.700168058340123e-06,7.516053278252437e-06,-5.823719397560313e-06,4.51243576458485e-06,-3.4964041258511475e-06,2.709144783220318e-06,-2.0991467783070973e-06,1.62649749255398e-06,-1.2602711352164879e-06,9.765052461073395e-07,-7.566328141850131e-07,5.86267424351904e-07,-4.542619437228764e-07,3.51979156513761e-07,-2.7272662465362644e-07,2.1131879663462706e-07,-1.6373771305907885e-07,1.2687010859792073e-07,-9.83037087481519e-08,7.616939293610609e-08,-5.901889658221054e-08,4.573005008328634e-08,-3.543335442923587e-08,2.7455089242658057e-08,-2.127323075854128e-08,1.64832954249882e-08,-1.27718742466209e-08,9.896126203271902e-09,-7.667888983247361e-09,5.9413673847415854e-09,-4.60359382844397e-09,3.5670368056543117e-09,-2.7638736272251086e-09,2.141552735077326e-09,-1.6593552150652017e-09,1.2857305284451337e-09,-9.9623213689713e-10,7.719179475242355e-10,-5.981109177685143e-10,4.6343872571075676e-10,-3.5908967067465133e-10,2.7823611716407987e-10,-2.155877576458744e-10,1.670454638330346e-10,-1.2943307770299803e-10,1.0028959313983694e-10,-7.77081304922185e-11,6.021116803391446e-11,-4.665386662945563e-11,3.614916206662946e-11,-2.8009723791990996e-11,2.1702982366716303e-11,-1.681628305612498e-11,1.3029885526580797e-11,-1.009604300005894e-11,7.822792000060405e-12
